fips code,county,sector,scc,pollutant desc,total emissions,emissions uom
36005,Bronx,Fuel Comb - Residential - Other,2104001000,PM10 Filterable,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,Propionaldehyde,3.90948e-10,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,Chrysene,7.2114e-13,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,Remaining PMFINE portion of PM2.5-PRI,2.03077e-12,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,Sulfur Dioxide,9.2144e-13,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,Volatile Organic Compounds,1.053903e-11,TON
36005,Bronx,Fuel Comb - Residential - Natural Gas,2104006000,Carbon Monoxide,493.2408,TON
36005,Bronx,Fuel Comb - Residential - Natural Gas,2104006000,PM2.5 Filterable,1.356412,TON
36005,Bronx,Fuel Comb - Residential - Natural Gas,2104006000,PM2.5 Primary (Filt + Cond),5.302339,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Phenol,19.22144,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Manganese,0.00361867,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,m-Xylene,20.0704,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Pyrene,0.62553,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,"Dibenzo(a,h)Anthracene",0.01502328,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Nitrate portion of PM2.5-PRI,0.00233534,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Organic Carbon portion of PM2.5-PRI,0.649224,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Remaining PMFINE portion of PM2.5-PRI,0.503976,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008530,Benzo[a]Pyrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Naphthalene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Carbon Monoxide,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Organic Carbon portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008500,Benzo[a]Pyrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008500,Carbon Monoxide,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Anthracene,0.1736982,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Benzo[e]Pyrene,0.0272678,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Acenaphthylene,0.939182,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Phenanthrene,0.79275,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,PM Condensible,0.005581065,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,PM2.5 Filterable,0.113165,TON
36061,New York,Fuel Comb - Residential - Other,2104002000,Ethyl Benzene,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Acrolein,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Cyanide,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Phenanthrene,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Nitrogen Oxides,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,o-Xylene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,"1,3-Butadiene",0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Acrolein,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008615,Arsenic,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008615,Acenaphthene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,"Indeno[1,2,3-c,d]Pyrene",0.01640714,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Elemental Carbon portion of PM2.5-PRI,0.0265496,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Organic Carbon portion of PM2.5-PRI,0.251317,TON
36061,New York,Fuel Comb - Residential - Other,2104007000,Elemental Carbon portion of PM2.5-PRI,0.0140268,TON
36061,New York,Fuel Comb - Residential - Other,2104007000,PM2.5 Filterable,0.05386932,TON
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Chromium III,24.75578,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,PM10 Primary (Filt + Cond),85.1427,TON
36061,New York,Fuel Comb - Residential - Wood,2104008612,Hydroquinone,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Cresol/Cresylic Acid (Mixed Isomers),0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Benzo[a]Pyrene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Elemental Carbon portion of PM2.5-PRI,4.4346e-13,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Remaining PMFINE portion of PM2.5-PRI,3.25868e-12,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,Cadmium,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,Organic Carbon portion of PM2.5-PRI,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,PM10 Filterable,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,Volatile Organic Compounds,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,Phenol,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Phenol,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Pyrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Arsenic,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,PM10 Primary (Filt + Cond),1.744196,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Benzo[a]Pyrene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Lead,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Acenaphthene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Carbon Monoxide,0.0,TON
36081,Queens,Fuel Comb - Residential - Natural Gas,2104006000,Benzene,123.5478,LB
36061,New York,Fuel Comb - Residential - Wood,2104008700,Propionaldehyde,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Methyl Chloride,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Formaldehyde,355.672,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Lead,0.11904762,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Manganese,0.0199688,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,PM Condensible,0.03374467,TON
36081,Queens,Fuel Comb - Residential - Other,2104007000,Pyrene,0.00847904,LB
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Formaldehyde,1330.51,LB
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Benzene,8.62816,LB
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Remaining PMFINE portion of PM2.5-PRI,19.752,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,m-Xylene,0.018562,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Formaldehyde,0.360412,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,PM2.5 Primary (Filt + Cond),0.1156583,TON
36061,New York,Fuel Comb - Residential - Oil,2104011000,Benz[a]Anthracene,0.01055534,LB
36061,New York,Fuel Comb - Residential - Oil,2104011000,Mercury,1.0875192,LB
36061,New York,Fuel Comb - Residential - Oil,2104011000,Naphthalene,2.9427,LB
36061,New York,Fuel Comb - Residential - Oil,2104011000,Sulfur Dioxide,0.2189912,TON
36047,Kings,Fuel Comb - Residential - Natural Gas,2104006000,Fluoranthene,0.202482,LB
36061,New York,Fuel Comb - Residential - Wood,2104009000,PM2.5 Primary (Filt + Cond),0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Arsenic,0.0001035656,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Phenanthrene,0.772136,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,2-Methylphenanthrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Arsenic,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,PM Condensible,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008400,PM2.5 Primary (Filt + Cond),0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Sulfate Portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008021,"Benzo[g,h,i,]Perylene",0.0041087,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,2-Methylphenanthrene,0.0331186,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Benz[a]Anthracene,0.01177462,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Lead,0.003612434,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Phenanthrene,0.27955,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,Pyrene,9.7144e-10,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,Lead,7.974926e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,Ammonia,9.007124e-11,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Benzo[a]Pyrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008611,Acrolein,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008611,1-Methylphenanthrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008611,2-Methylnaphthalene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008611,PM2.5 Primary (Filt + Cond),0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008400,Catechol,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Nitrate portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Other,2104007000,Lead,0.41762,LB
36005,Bronx,Fuel Comb - Residential - Other,2104007000,PM10 Filterable,0.08984838,TON
36085,Richmond,Fuel Comb - Residential - Oil,2104004000,Chromium III,1.4030892,LB
36085,Richmond,Fuel Comb - Residential - Oil,2104004000,Fluorene,0.01812662,LB
36085,Richmond,Fuel Comb - Residential - Oil,2104004000,PM Condensible,2.635861,TON
36085,Richmond,Fuel Comb - Residential - Oil,2104004000,PM2.5 Primary (Filt + Cond),4.318757,TON
36081,Queens,Fuel Comb - Residential - Oil,2104011000,Carbon Monoxide,4.858561,TON
36081,Queens,Fuel Comb - Residential - Oil,2104011000,Sulfate Portion of PM2.5-PRI,0.00610823,TON
36061,New York,Fuel Comb - Residential - Wood,2104008500,o-Xylene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008500,Volatile Organic Compounds,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008500,Anthracene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008400,2-Methylphenanthrene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008400,Lead,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008400,PM Condensible,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008400,PM2.5 Filterable,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008400,Sulfate Portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Chloroform,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Carbon Monoxide,0.0,TON
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Nitrate portion of PM2.5-PRI,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Acrolein,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Phenol,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Cresol/Cresylic Acid (Mixed Isomers),0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Nitrate portion of PM2.5-PRI,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008615,PM Condensible,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008615,PM10 Primary (Filt + Cond),0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008615,Acetaldehyde,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008615,Naphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008615,Ammonia,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008630,Acenaphthylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008630,Lead,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008630,1-Methylnaphthalene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008630,Sulfur Dioxide,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008614,m-Xylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008614,Cadmium,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008614,PM Condensible,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008031,Arsenic,5.512747e-06,LB
36061,New York,Fuel Comb - Residential - Wood,2104008031,Cadmium,0.0001559773,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008011,m-Xylene,9.5497,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008011,Benzo[e]Pyrene,0.0243182,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008011,Cadmium,0.005650051,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008011,PM10 Primary (Filt + Cond),0.4885017,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008011,Volatile Organic Compounds,1.09411,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008700,PM Condensible,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104009000,Pyrene,0.78822,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008530,m-Xylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008530,Chrysene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008530,Lead,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008530,o-Xylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008530,PM10 Primary (Filt + Cond),0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008530,Sulfur Dioxide,0.0,TON
36085,Richmond,Fuel Comb - Residential - Other,2104001000,Ethyl Benzene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104001000,Benzo[a]Pyrene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104001000,Cadmium,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104001000,Remaining PMFINE portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008612,Acetaldehyde,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008612,PM2.5 Filterable,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008612,2-Methylphenanthrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008612,Formaldehyde,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008612,Mercury,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008612,Cadmium,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008612,Sulfur Dioxide,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008612,Sulfate Portion of PM2.5-PRI,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Formaldehyde,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Manganese,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Cadmium,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008500,Anthracene,2.07932e-10,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008500,Catechol,1.885896e-08,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008500,Ammonia,6.392524e-11,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008500,PM2.5 Filterable,9.341183e-10,TON
36061,New York,Fuel Comb - Residential - Wood,2104008615,"1,3-Butadiene",0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,2-Methylnaphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,o-Xylene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,Elemental Carbon portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,Sulfur Dioxide,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,Volatile Organic Compounds,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008615,2-Methylnaphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,Hydroquinone,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,Benzene,949.874,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,PM10 Filterable,8.684599,TON
36081,Queens,Fuel Comb - Residential - Other,2104002000,Phenanthrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008100,2-Methylnaphthalene,7.31358e-09,LB
36061,New York,Fuel Comb - Residential - Wood,2104008100,Remaining PMFINE portion of PM2.5-PRI,1.71603e-09,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008615,Anthracene,7.49304e-12,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008615,Manganese,1.3974e-13,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008615,Carbon Monoxide,4.618743e-11,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008615,Remaining PMFINE portion of PM2.5-PRI,1.62934e-12,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,"1,3-Butadiene",0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,Acrolein,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,Propionaldehyde,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,Chrysene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,2-Methylphenanthrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,Fluorene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,Ammonia,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,Sulfur Dioxide,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Benzo[a]Pyrene,4.19194e-10,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,PM Condensible,2.32485e-10,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Volatile Organic Compounds,3.961383e-09,TON
36085,Richmond,Fuel Comb - Residential - Natural Gas,2104006000,Organic Carbon portion of PM2.5-PRI,1.38954,TON
36085,Richmond,Fuel Comb - Residential - Natural Gas,2104006000,Volatile Organic Compounds,36.2865,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008500,2-Methylnaphthalene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008500,o-Xylene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008630,2-Methylphenanthrene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008630,Naphthalene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008630,Ammonia,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008630,Nitrogen Oxides,0.0,TON
36085,Richmond,Fuel Comb - Residential - Other,2104007000,Elemental Carbon portion of PM2.5-PRI,0.0038629,TON
36061,New York,Fuel Comb - Residential - Oil,2104004000,Naphthalene,75.233,LB
36085,Richmond,Fuel Comb - Residential - Oil,2104011000,Fluoranthene,0.00077539,LB
36085,Richmond,Fuel Comb - Residential - Oil,2104011000,Acenaphthylene,3.97436e-05,LB
36085,Richmond,Fuel Comb - Residential - Oil,2104011000,"Dibenzo(a,h)Anthracene",0.000266126,LB
36047,Kings,Fuel Comb - Residential - Other,2104007000,PM10 Primary (Filt + Cond),0.4886864,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008011,"Indeno[1,2,3-c,d]Pyrene",0.1018504,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Fluoranthene,2.93512,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Acenaphthylene,17.89944,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Arsenic,0.0002817127,LB
36047,Kings,Fuel Comb - Residential - Other,2104007000,Formaldehyde,146.3698,LB
36047,Kings,Fuel Comb - Residential - Other,2104007000,Carbon Monoxide,37.67843,TON
36081,Queens,Fuel Comb - Residential - Oil,2104004000,Pyrene,0.212248,LB
36081,Queens,Fuel Comb - Residential - Oil,2104004000,"Indeno[1,2,3-c,d]Pyrene",0.1068732,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008614,"Benzo(g,h,i)Fluoranthene",4.6302e-13,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,Nickel,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008611,"Benzo(g,h,i)Fluoranthene",0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008611,Remaining PMFINE portion of PM2.5-PRI,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,Lead,0.142184,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Toluene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Ethyl Chloride,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Methyl Methacrylate,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Nitrate portion of PM2.5-PRI,4.81205e-05,TON
36061,New York,Fuel Comb - Residential - Wood,2104008011,Pyrene,0.01543086,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Anthracene,7.14324,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,"Benzo(g,h,i)Fluoranthene",0.170275,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Acenaphthene,4.19458,LB
36047,Kings,Fuel Comb - Residential - Wood,2104009000,Naphthalene,22.108,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,"1,3-Butadiene",134.4752,LB
