state,state_abbr,county,year,is_partial_year,num_active_units,total_co2_mass_tons,total_so2_mass_tons,total_nox_mass_tons,total_gross_load_mwh,total_heat_input_mmbtu,co2_rate_tons_per_mwh,so2_rate_tons_per_mwh,nox_rate_tons_per_mwh,pct_heatinput_coal,pct_heatinput_natural_gas,pct_heatinput_oil,pct_heatinput_biomass_waste,pct_heatinput_other,pct_heatinput_unknown,so2_to_nox_ratio,co2_to_nox_ratio,co2_yoy_pct_change,so2_yoy_pct_change,nox_yoy_pct_change
Kentucky,KY,Pulaski,2024,FALSE,2,513546.378,134.227,332.773,504099.45,5005357.852,1.01874,0.000266,0.00066,100,0,0,0,0,0,0.4034,1543.2333,-3.26,-9.97,38.19
Kentucky,KY,Pulaski,2025,FALSE,2,586891.855,140.131,409.831,585864.3,5720196.036,1.00175,0.000239,0.0007,100,0,0,0,0,0,0.3419,1432.0338,14.28,4.4,23.16
Kentucky,KY,Pulaski,2026,TRUE,2,362978.057,144.753,216.291,376403.18,3537807.477,0.96433,0.000385,0.000575,100,0,0,0,0,0,0.6693,1678.1931,-38.15,3.3,-47.22
Kentucky,KY,Trimble,2020,FALSE,8,8478734.484,3747.985,2334.892,9702331.42,84222695.172,0.87389,0.000386,0.000241,92.72,7.28,0,0,0,0,1.6052,3631.3176,,,
Kentucky,KY,Trimble,2021,FALSE,8,8456468.644,2900.786,2035.903,9788549.39,85413476.077,0.86391,0.000296,0.000208,88.76,11.24,0,0,0,0,1.4248,4153.6697,-0.26,-22.6,-12.81
Kentucky,KY,Trimble,2022,FALSE,8,9529903.873,3511.545,2285.798,11087998.22,101390083.223,0.85948,0.000317,0.000206,77.73,22.27,0,0,0,0,1.5362,4169.1802,12.69,21.05,12.27
Kentucky,KY,Trimble,2023,FALSE,8,7648555.397,2832.426,1890.784,8631219.9,75615072.784,0.88615,0.000328,0.000219,93.91,6.09,0,0,0,0,1.498,4045.1767,-19.74,-19.34,-17.28
Kentucky,KY,Trimble,2024,FALSE,8,8365125.415,3558.673,2362.576,9721045.85,87758643.516,0.86052,0.000366,0.000243,80.92,19.08,0,0,0,0,1.5063,3540.6799,9.37,25.64,24.95
Kentucky,KY,Trimble,2025,FALSE,8,8392019.738,4117.475,2170.87,9617255.6,86134810.298,0.8726,0.000428,0.000226,85.54,14.46,0,0,0,0,1.8967,3865.7403,0.32,15.7,-8.11
Kentucky,KY,Trimble,2026,TRUE,8,3494317.644,1109.058,848.764,4191645.34,38191477.188,0.83364,0.000265,0.000202,71.35,28.65,0,0,0,0,1.3067,4116.9485,-58.36,-73.06,-60.9
Kentucky,KY,Webster,2020,FALSE,3,1407376.869,2174.029,1556.138,1304864.45,13767223.373,1.07856,0.001666,0.001193,99.64,0.36,0,0,0,0,1.3971,904.4036,,,
Kentucky,KY,Webster,2021,FALSE,3,2820234.773,2734.259,2585.984,2662841.39,27566131.706,1.05911,0.001027,0.000971,99.72,0.28,0,0,0,0,1.0573,1090.5848,100.39,25.77,66.18
Kentucky,KY,Webster,2022,FALSE,3,792531.862,980.562,733.79,897361.29,9830895.872,0.88318,0.001093,0.000818,99.79,0.21,0,0,0,0,1.3363,1080.0527,-71.9,-64.14,-71.62
Kentucky,KY,Webster,2023,FALSE,3,117995.361,4.786,128.354,204562.12,2125198.834,0.57682,0.000023,0.000627,0,100,0,0,0,0,0.0373,919.2963,-85.11,-99.51,-82.51
Kentucky,KY,Webster,2024,FALSE,3,506595.706,14.677,507.424,818391.56,8928400.829,0.61901,0.000018,0.00062,0,100,0,0,0,0,0.0289,998.3676,329.34,206.67,295.33
Kentucky,KY,Webster,2025,FALSE,2,544346.618,2.748,389.459,834242.1,9159868.298,0.6525,0.000003,0.000467,0,100,0,0,0,0,0.0071,1397.6994,7.45,-81.28,-23.25
Kentucky,KY,Webster,2026,TRUE,2,116903.708,0.59,85.523,161248.77,1967086.398,0.72499,0.000004,0.00053,0,100,0,0,0,0,0.0069,1366.9271,-78.52,-78.53,-78.04
Louisiana,LA,Acadia Parish,2020,FALSE,8,2440633.165,12.32,212.725,6176125.86,41068346.443,0.39517,0.000002,0.000034,0,100,0,0,0,0,0.0579,11473.1845,,,
Louisiana,LA,Acadia Parish,2021,FALSE,8,2251269.484,11.366,210.81,5496645.05,37881977.319,0.40957,0.000002,0.000038,0,100,0,0,0,0,0.0539,10679.1399,-7.76,-7.74,-0.9
Louisiana,LA,Acadia Parish,2022,FALSE,8,2351047.032,11.87,218.715,5674562.5,39560933.828,0.41431,0.000002,0.000039,0,100,0,0,0,0,0.0543,10749.3635,4.43,4.43,3.75
Louisiana,LA,Acadia Parish,2023,FALSE,8,2680944.205,13.533,227.805,5994423.48,45112214.498,0.44724,0.000002,0.000038,0,100,0,0,0,0,0.0594,11768.5925,14.03,14.01,4.16
Louisiana,LA,Acadia Parish,2024,FALSE,8,2961805.198,14.953,259.747,6734174.09,49838087.896,0.43982,0.000002,0.000039,0,100,0,0,0,0,0.0576,11402.6541,10.48,10.49,14.02
Louisiana,LA,Acadia Parish,2025,FALSE,8,2750798.795,13.888,245.121,6207853.76,46287416.314,0.44312,0.000002,0.000039,0,100,0,0,0,0,0.0567,11222.2078,-7.12,-7.12,-5.63
Louisiana,LA,Acadia Parish,2026,TRUE,8,1204750.322,6.081,93.11,2730619.99,20272201.303,0.4412,0.000002,0.000034,0,100,0,0,0,0,0.0653,12939.0003,-56.2,-56.21,-62.01
Louisiana,LA,Caddo Parish,2020,FALSE,5,1454657.578,9.279,165.767,2291374.71,24477376.976,0.63484,0.000004,0.000072,0,100,0,0,0,0,0.056,8775.3146,,,
Louisiana,LA,Caddo Parish,2021,FALSE,5,1278256.605,6.453,201.601,1978057.69,21509097.131,0.64622,0.000003,0.000102,0,100,0,0,0,0,0.032,6340.5271,-12.13,-30.46,21.62
Louisiana,LA,Caddo Parish,2022,FALSE,5,1448556.155,7.313,314.238,2239056.22,24374712.031,0.64695,0.000003,0.00014,0,100,0,0,0,0,0.0233,4609.7422,13.32,13.33,55.87
Louisiana,LA,Caddo Parish,2023,FALSE,5,1683079.321,8.497,434.991,2609506.27,28320937.905,0.64498,0.000003,0.000167,0,100,0,0,0,0,0.0195,3869.2279,16.19,16.19,38.43
Louisiana,LA,Caddo Parish,2024,FALSE,5,1618616.658,8.172,487.783,2503008.46,27236238.336,0.64667,0.000003,0.000195,0,100,0,0,0,0,0.0168,3318.313,-3.83,-3.82,12.14
Louisiana,LA,Caddo Parish,2025,FALSE,5,1687934.516,8.52,491.952,2600996.73,28402654.584,0.64896,0.000003,0.000189,0,100,0,0,0,0,0.0173,3431.096,4.28,4.26,0.85
Louisiana,LA,Caddo Parish,2026,TRUE,5,714736.054,3.608,164.425,1103233.95,12026798.277,0.64786,0.000003,0.000149,0,100,0,0,0,0,0.0219,4346.8819,-57.66,-57.65,-66.58
Louisiana,LA,Calcasieu Parish,2020,FALSE,9,4077650.522,3739.006,2665.431,7203583.56,74426523.902,0.56606,0.000519,0.00037,15.16,65.45,0,0,19.4,0,1.4028,1529.8278,,,
Louisiana,LA,Calcasieu Parish,2021,FALSE,9,5516311.224,4852.256,3300.518,9632440.68,96980477.076,0.57268,0.000504,0.000343,18.56,62.96,0,0,18.48,0,1.4701,1671.3471,35.28,29.77,23.83
Louisiana,LA,Calcasieu Parish,2022,FALSE,9,6933108.987,6230.57,4342.974,11438505.79,113361140.853,0.60612,0.000545,0.00038,22.29,63.57,0,0,14.14,0,1.4346,1596.3966,25.68,28.41,31.58
Louisiana,LA,Calcasieu Parish,2023,FALSE,9,5586044.404,4610.632,2403.256,9914732.73,82639061.954,0.56341,0.000465,0.000242,22.13,74.69,0,0,3.18,0,1.9185,2324.3651,-19.43,-26,-44.66
Louisiana,LA,Calcasieu Parish,2024,FALSE,7,5783988.841,4294.97,2339.343,9892328,83114717.15,0.58469,0.000434,0.000236,22.36,77.64,0,0,0,0,1.836,2472.4843,3.54,-6.85,-2.66
Louisiana,LA,Calcasieu Parish,2025,FALSE,7,6871417.694,5654.539,2306.356,11899955.76,97457938.86,0.57743,0.000475,0.000194,24.37,75.63,0,0,0,0,2.4517,2979.3396,18.8,31.65,-1.41
Louisiana,LA,Calcasieu Parish,2026,TRUE,7,3907640.22,3808.81,1407.085,6384541.63,53897927.59,0.61205,0.000597,0.00022,28.76,71.24,0,0,0,0,2.7069,2777.1174,-43.13,-32.64,-38.99
Louisiana,LA,De Soto Parish,2020,FALSE,1,830981.316,3107.023,1009.057,792668.73,7632777.63,1.04833,0.00392,0.001273,100,0,0,0,0,0,3.0791,823.5227,,,
Louisiana,LA,De Soto Parish,2021,FALSE,1,1408050.192,5102.658,1969.6,1201780.5,12933398.726,1.17164,0.004246,0.001639,100,0,0,0,0,0,2.5907,714.8914,69.44,64.23,95.19
Louisiana,LA,East Baton Rouge Parish,2020,FALSE,5,2271277.068,19.158,1608.3,3223665.23,38218653.182,0.70456,0.000006,0.000499,0,100,0,0,0,0,0.0119,1412.2223,,,
Louisiana,LA,East Baton Rouge Parish,2021,FALSE,5,2266762.504,24.536,1632.525,3894760.61,38142525.933,0.582,0.000006,0.000419,0,100,0,0,0,0,0.015,1388.5009,-0.2,28.07,1.51
Louisiana,LA,East Baton Rouge Parish,2022,FALSE,5,2309285.407,21.104,1240.565,3601625.4,38858121.957,0.64118,0.000006,0.000344,0,100,0,0,0,0,0.017,1861.4788,1.88,-13.99,-24.01
Louisiana,LA,East Baton Rouge Parish,2023,FALSE,5,2290241.582,20.166,1230.616,3333297.56,38537841.56,0.68708,0.000006,0.000369,0,100,0,0,0,0,0.0164,1861.053,-0.82,-4.44,-0.8
Louisiana,LA,East Baton Rouge Parish,2024,FALSE,5,2359947.716,29.266,1329.162,3734583.14,39710569.209,0.63192,0.000008,0.000356,0,100,0,0,0,0,0.022,1775.5155,3.04,45.13,8.01
Louisiana,LA,East Baton Rouge Parish,2025,FALSE,5,2333425.133,17.007,1265.676,3390600.46,39264116.351,0.6882,0.000005,0.000373,0,100,0,0,0,0,0.0134,1843.6196,-1.12,-41.89,-4.78
Louisiana,LA,East Baton Rouge Parish,2026,TRUE,5,1101426.204,8.105,580.126,1882835.76,18533503.433,0.58498,0.000004,0.000308,0,100,0,0,0,0,0.014,1898.5982,-52.8,-52.34,-54.16
Louisiana,LA,Evangeline Parish,2020,FALSE,3,1632662.042,8.243,508.222,3835737.57,27472642.949,0.42564,0.000002,0.000132,0,100,0,0,0,0,0.0162,3212.4978,,,
Louisiana,LA,Evangeline Parish,2021,FALSE,3,1176226.597,5.937,376.95,2670305.74,19792279.394,0.44048,0.000002,0.000141,0,100,0,0,0,0,0.0158,3120.3783,-27.96,-27.98,-25.83
Louisiana,LA,Evangeline Parish,2022,FALSE,3,1728779.926,8.728,500.731,3937499.88,29090058.363,0.43906,0.000002,0.000127,0,100,0,0,0,0,0.0174,3452.5123,46.98,47.01,32.84
Louisiana,LA,Evangeline Parish,2023,FALSE,3,1790179.255,9.038,488.587,4046054.3,30123096.7,0.44245,0.000002,0.000121,0,100,0,0,0,0,0.0185,3663.9928,3.55,3.55,-2.43
Louisiana,LA,Evangeline Parish,2024,FALSE,3,1945416.108,9.822,552.113,4432825.47,32735507.926,0.43887,0.000002,0.000125,0,100,0,0,0,0,0.0178,3523.5832,8.67,8.67,13
Louisiana,LA,Evangeline Parish,2025,FALSE,3,1480946.299,7.476,403.727,3365187.92,24919830.234,0.44008,0.000002,0.00012,0,100,0,0,0,0,0.0185,3668.1874,-23.88,-23.89,-26.88
Louisiana,LA,Evangeline Parish,2026,TRUE,3,816316.338,4.121,173.449,1841647.3,13736061.789,0.44325,0.000002,0.000094,0,100,0,0,0,0,0.0238,4706.3767,-44.88,-44.88,-57.04
Louisiana,LA,Iberville Parish,2020,FALSE,6,4431522.74,15.31,810.899,13029469.33,77131249.134,0.34012,0.000001,0.000062,0,100,0,0,0,0,0.0189,5464.9503,,,
Louisiana,LA,Iberville Parish,2021,FALSE,6,4708085.916,20.821,840.479,13284870.37,80040980.722,0.35439,0.000002,0.000063,0,100,0,0,0,0,0.0248,5601.6699,6.24,36,3.65
Louisiana,LA,Iberville Parish,2022,FALSE,6,4460608.362,16.532,794.408,12829297.8,77681133.639,0.34769,0.000001,0.000062,0,100,0,0,0,0,0.0208,5615.0094,-5.26,-20.6,-5.48
Louisiana,LA,Iberville Parish,2023,FALSE,6,4558016.028,17.306,860.692,13240426.19,79651103.738,0.34425,0.000001,0.000065,0,100,0,0,0,0,0.0201,5295.7574,2.18,4.68,8.34
Louisiana,LA,Iberville Parish,2024,FALSE,6,4539588.405,18.094,840.032,13188723.99,78561857.974,0.3442,0.000001,0.000064,0,100,0,0,0,0,0.0215,5404.066,-0.4,4.55,-2.4
Louisiana,LA,Iberville Parish,2025,FALSE,6,5007485.131,25.361,874.313,13619384.36,87873739.773,0.36767,0.000002,0.000064,0,100,0,0,0,0,0.029,5727.3369,10.31,40.16,4.08
Louisiana,LA,Iberville Parish,2026,TRUE,7,2892014.927,12.852,508.902,7994764.22,50483155.73,0.36174,0.000002,0.000064,0,100,0,0,0,0,0.0253,5682.8524,-42.25,-49.32,-41.79
Louisiana,LA,Jefferson Parish,2020,FALSE,4,4846137.255,24.472,9078.929,9732153.79,81544367.131,0.49795,0.000003,0.000933,0,100,0,0,0,0,0.0027,533.7785,,,
Louisiana,LA,Jefferson Parish,2021,FALSE,4,4324456.964,21.834,5860.566,8620342.27,72755644.259,0.50166,0.000003,0.00068,0,100,0,0,0,0,0.0037,737.8907,-10.76,-10.78,-35.45
Louisiana,LA,Jefferson Parish,2022,FALSE,4,4439437.486,22.416,6114.896,8694714.25,74683581.553,0.51059,0.000003,0.000703,0,100,0,0,0,0,0.0037,726.0038,2.66,2.67,4.34
Louisiana,LA,Jefferson Parish,2023,FALSE,4,4084083.447,20.619,4614.718,8260547.84,68717791.878,0.49441,0.000002,0.000559,0,100,0,0,0,0,0.0045,885.0126,-8,-8.02,-24.53
Louisiana,LA,Jefferson Parish,2024,FALSE,4,4640195.49,23.426,9185.177,9155445.41,78072737.949,0.50682,0.000003,0.001003,0,100,0,0,0,0,0.0026,505.183,13.62,13.61,99.04
Louisiana,LA,Jefferson Parish,2025,FALSE,4,4339196.576,21.907,5394.817,8619445.67,73005420.134,0.50342,0.000003,0.000626,0,100,0,0,0,0,0.0041,804.3269,-6.49,-6.48,-41.27
Louisiana,LA,Jefferson Parish,2026,TRUE,4,2016141.021,10.214,2318.919,3915995.39,33782275.394,0.51485,0.000003,0.000592,0,100,0,0,0,0,0.0044,869.4314,-53.54,-53.38,-57.02
Louisiana,LA,Lafayette Parish,2020,FALSE,4,28598.43,0.145,21.653,42135.37,481194.475,0.67873,0.000003,0.000514,0,100,0,0,0,0,0.0067,1320.7606,,,
Louisiana,LA,Lafayette Parish,2021,FALSE,4,38470.451,0.194,29.487,59328.35,647357.671,0.64843,0.000003,0.000497,0,100,0,0,0,0,0.0066,1304.658,34.52,33.79,36.18
Louisiana,LA,Lafayette Parish,2022,FALSE,4,117057.805,0.591,81.091,197848.51,1969763.189,0.59165,0.000003,0.00041,0,100,0,0,0,0,0.0073,1443.5363,204.28,204.64,175.01
Louisiana,LA,Lafayette Parish,2023,FALSE,4,61442.989,0.31,43.384,104933.46,1033902.61,0.58554,0.000003,0.000413,0,100,0,0,0,0,0.0071,1416.2592,-47.51,-47.55,-46.5
Louisiana,LA,Lafayette Parish,2024,FALSE,4,53496.309,0.27,36.853,89510.89,900193.956,0.59765,0.000003,0.000412,0,100,0,0,0,0,0.0073,1451.6134,-12.93,-12.9,-15.05
Louisiana,LA,Lafayette Parish,2025,FALSE,4,82945.549,0.418,57.393,135782.14,1395645.135,0.61087,0.000003,0.000423,0,100,0,0,0,0,0.0073,1445.2207,55.05,54.81,55.73
Louisiana,LA,Lafayette Parish,2026,TRUE,4,23152.889,0.117,15.869,36574.84,389538.597,0.63303,0.000003,0.000434,0,100,0,0,0,0,0.0074,1459.0011,-72.09,-72.01,-72.35
Louisiana,LA,Ouachita Parish,2020,FALSE,7,2936981.338,14.828,359.078,6747576.1,49420283.614,0.43526,0.000002,0.000053,0,100,0,0,0,0,0.0413,8179.2294,,,
Louisiana,LA,Ouachita Parish,2021,FALSE,7,2196367.271,11.089,306.591,5078785.1,36957961.931,0.43246,0.000002,0.00006,0,100,0,0,0,0,0.0362,7163.8348,-25.22,-25.22,-14.62
Louisiana,LA,Ouachita Parish,2022,FALSE,7,3100266.515,15.65,407.614,7032705.8,52167857.046,0.44084,0.000002,0.000058,0,100,0,0,0,0,0.0384,7605.8882,41.15,41.13,32.95
Louisiana,LA,Ouachita Parish,2023,FALSE,6,3400173.321,17.165,441.39,8028846.72,57214151.039,0.42349,0.000002,0.000055,0,100,0,0,0,0,0.0389,7703.3311,9.67,9.68,8.29
Louisiana,LA,Ouachita Parish,2024,FALSE,6,3987508.125,20.129,521.973,9288072.5,67097342.41,0.42931,0.000002,0.000056,0,100,0,0,0,0,0.0386,7639.2996,17.27,17.27,18.26
Louisiana,LA,Ouachita Parish,2025,FALSE,6,3376244.768,17.044,456.175,7836340.68,56811736.074,0.43084,0.000002,0.000058,0,100,0,0,0,0,0.0374,7401.2052,-15.33,-15.33,-12.61
Louisiana,LA,Ouachita Parish,2026,TRUE,6,1663845.355,8.399,226.878,3975527.81,27997472.259,0.41852,0.000002,0.000057,0,100,0,0,0,0,0.037,7333.6567,-50.72,-50.72,-50.27
Louisiana,LA,Pointe Coupee Parish,2020,FALSE,7,1116866.543,992.963,752.372,1429592.05,15918418.387,0.78125,0.000695,0.000526,24.44,75.56,0,0,0,0,1.3198,1484.4605,,,
Louisiana,LA,Pointe Coupee Parish,2021,FALSE,7,3284075.906,7946.278,1946.85,2952993.51,32664786.126,1.11212,0.002691,0.000659,90.87,9.13,0,0,0,0,4.0816,1686.8664,194.04,700.26,158.76
Louisiana,LA,Pointe Coupee Parish,2022,FALSE,7,4329735.184,9565.275,2646.508,4201392.99,44376950.03,1.03055,0.002277,0.00063,84.48,15.52,0,0,0,0,3.6143,1636.0182,31.84,20.37,35.94
Louisiana,LA,Pointe Coupee Parish,2023,FALSE,7,2515593.126,3687.204,1519.982,2743670.59,30035955.255,0.91687,0.001344,0.000554,52.87,47.13,0,0,0,0,2.4258,1655.0151,-41.9,-61.45,-42.57
Louisiana,LA,Pointe Coupee Parish,2024,FALSE,7,1724921.087,2399.216,1019.654,1919275.94,21587230.102,0.89874,0.00125,0.000531,44.17,55.83,0,0,0,0,2.353,1691.6729,-31.43,-34.93,-32.92
Louisiana,LA,Pointe Coupee Parish,2025,FALSE,7,2917075.583,6094.71,1730.991,2932678.07,31668337.777,0.99468,0.002078,0.00059,71.38,28.62,0,0,0,0,3.5209,1685.2055,69.11,154.03,69.76
Louisiana,LA,Pointe Coupee Parish,2026,TRUE,6,395667.284,861.637,227.927,372624.02,4265344.307,1.06184,0.002312,0.000612,73.37,26.63,0,0,0,0,3.7803,1735.9386,-86.44,-85.86,-86.83
Louisiana,LA,Rapides Parish,2020,FALSE,4,5593480.331,3724.314,2687.653,5366111.81,56392476.86,1.04237,0.000694,0.000501,23.99,12.76,0,0,63.26,0,1.3857,2081.1765,,,
Louisiana,LA,Rapides Parish,2021,FALSE,4,6794974.948,5570.494,3866.872,6625753.75,66738478.882,1.02554,0.000841,0.000584,38.32,7.24,0,0,54.43,0,1.4406,1757.2278,21.48,49.57,43.88
Louisiana,LA,Rapides Parish,2022,FALSE,4,6245322.47,5357.282,4159.07,6020588.31,62201844.74,1.03733,0.00089,0.000691,45.08,10.1,0,0,44.82,0,1.2881,1501.6151,-8.09,-3.83,7.56
Louisiana,LA,Rapides Parish,2023,FALSE,4,4380531.858,3166.109,3784.608,4535779.65,48048689.686,0.96577,0.000698,0.000834,41.06,30.41,0,0,28.53,0,0.8366,1157.4599,-29.86,-40.9,-9
Louisiana,LA,Rapides Parish,2024,FALSE,4,2653132.214,2026.29,3047.224,2907818.28,30816454.449,0.91241,0.000697,0.001048,56.79,40.99,0,0,2.22,0,0.665,870.6719,-39.43,-36,-19.48
Louisiana,LA,Rapides Parish,2025,FALSE,4,3198506.934,2636.554,2769.817,3286825.89,34863153.405,0.97313,0.000802,0.000843,48.93,28.7,0,0,22.37,0,0.9519,1154.7719,20.56,30.12,-9.1
Louisiana,LA,Rapides Parish,2026,TRUE,4,1884865.054,1602.237,1892.458,2034908.1,21049698.484,0.92627,0.000787,0.00093,56.44,32.2,0,0,11.36,0,0.8466,995.9878,-41.07,-39.23,-31.68
Louisiana,LA,St. Charles Parish,2020,FALSE,10,6199893.972,31.616,2995.664,11491259.77,104320825.135,0.53953,0.000003,0.000261,0,99.99,0.01,0,0,0,0.0106,2069.6226,,,
Louisiana,LA,St. Charles Parish,2021,FALSE,10,4612162.599,24.701,1571.317,8706319.95,77587773.03,0.52975,0.000003,0.00018,0,99.93,0.07,0,0,0,0.0157,2935.221,-25.61,-21.87,-47.55
Louisiana,LA,St. Charles Parish,2022,FALSE,9,5799973.791,32.19,2103.591,10620191.5,97552752.031,0.54613,0.000003,0.000198,0,99.88,0.12,0,0,0,0.0153,2757.1775,25.75,30.32,33.87
Louisiana,LA,St. Charles Parish,2023,FALSE,9,5498653.062,28.829,2017.582,9880036.69,92509546.315,0.55654,0.000003,0.000204,0,99.95,0.05,0,0,0,0.0143,2725.3678,-5.2,-10.44,-4.09
Louisiana,LA,St. Charles Parish,2024,FALSE,9,5629861.498,28.976,2450.616,10277736.02,94725174.34,0.54777,0.000003,0.000238,0,99.98,0.02,0,0,0,0.0118,2297.325,2.39,0.51,21.46
Louisiana,LA,St. Charles Parish,2025,FALSE,9,5848860.72,30.876,1880.508,10693946.86,98398660.883,0.54693,0.000003,0.000176,0,99.94,0.06,0,0,0,0.0164,3110.2557,3.89,6.56,-23.26
Louisiana,LA,St. Charles Parish,2026,TRUE,9,2511739.701,12.722,976.586,4296581.75,42263882.618,0.58459,0.000003,0.000227,0,100,0,0,0,0,0.013,2571.9596,-57.06,-58.8,-48.07
Louisiana,LA,St. Mary Parish,2020,FALSE,3,401290.216,2.027,637.755,713179.57,6752637.673,0.56268,0.000003,0.000894,0,100,0,0,0,0,0.0032,629.2232,,,
Louisiana,LA,St. Mary Parish,2021,FALSE,3,343532.465,1.736,328.206,643988.15,5781307.566,0.53345,0.000003,0.00051,0,100,0,0,0,0,0.0053,1046.6977,-14.39,-14.36,-48.54
Louisiana,LA,St. Mary Parish,2022,FALSE,3,337382.478,1.703,417.716,619248.67,5677670.336,0.54483,0.000003,0.000675,0,100,0,0,0,0,0.0041,807.6839,-1.79,-1.9,27.27
Louisiana,LA,St. Mary Parish,2023,FALSE,3,207122.444,1.046,229.692,372988.48,3485340.192,0.55531,0.000003,0.000616,0,100,0,0,0,0,0.0046,901.7399,-38.61,-38.58,-45.01
Louisiana,LA,St. Mary Parish,2024,FALSE,3,86708.324,0.438,42.052,174185.12,1459230.444,0.49779,0.000003,0.000241,0,100,0,0,0,0,0.0104,2061.931,-58.14,-58.13,-81.69
Louisiana,LA,St. Mary Parish,2025,FALSE,1,4264.1,0.022,0.615,5893.5,72295.2,0.72353,0.000004,0.000104,0,100,0,0,0,0,0.0358,6933.4959,-95.08,-94.98,-98.54
Louisiana,LA,St. Mary Parish,2026,TRUE,2,63386.039,0.321,10.04,131739.51,1067877.564,0.48115,0.000002,0.000076,0,100,0,0,0,0,0.032,6313.3505,1386.5,1359.09,1532.52
Louisiana,LA,Terrebonne Parish,2020,FALSE,2,20176.954,0.102,28.786,28606.4,339518.653,0.70533,0.000004,0.001006,0,100,0,0,0,0,0.0035,700.9294,,,
Louisiana,LA,Terrebonne Parish,2021,FALSE,2,16179.844,0.081,29.883,23484.15,272300.7,0.68897,0.000003,0.001272,0,100,0,0,0,0,0.0027,541.4397,-19.81,-20.59,3.81
Louisiana,LA,Terrebonne Parish,2022,FALSE,0,0,0,0,0,0,,,,,,,,,,,,-100,-100,-100
Louisiana,LA,Terrebonne Parish,2023,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Louisiana,LA,Terrebonne Parish,2024,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Louisiana,LA,Terrebonne Parish,2025,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Louisiana,LA,Terrebonne Parish,2026,TRUE,0,0,0,0,0,0,,,,,,,,,,,,,,
Louisiana,LA,Washington Parish,2020,FALSE,2,3956.169,0.02,1.047,7595.37,66571.89,0.52087,0.000003,0.000138,0,100,0,0,0,0,0.0191,3778.5759,,,
Louisiana,LA,Washington Parish,2021,FALSE,2,101493.715,0.512,21.979,187412.31,1707826.541,0.54155,0.000003,0.000117,0,100,0,0,0,0,0.0233,4617.7585,2465.45,2460,1999.24
Louisiana,LA,Washington Parish,2022,FALSE,2,207218.454,1.046,44.555,383615.34,3486843.294,0.54017,0.000003,0.000116,0,100,0,0,0,0,0.0235,4650.8462,104.17,104.3,102.72
Louisiana,LA,Washington Parish,2023,FALSE,2,186652.554,0.942,41.895,349302.3,3140803.97,0.53436,0.000003,0.00012,0,100,0,0,0,0,0.0225,4455.2465,-9.92,-9.94,-5.97
Louisiana,LA,Washington Parish,2024,FALSE,2,158258.071,0.799,36.406,295840.62,2663021.609,0.53494,0.000003,0.000123,0,100,0,0,0,0,0.0219,4347.0327,-15.21,-15.18,-13.1
Louisiana,LA,Washington Parish,2025,FALSE,2,227486.185,1.149,52.402,415456.17,3827890.475,0.54756,0.000003,0.000126,0,100,0,0,0,0,0.0219,4341.1737,43.74,43.8,43.94
Louisiana,LA,Washington Parish,2026,TRUE,2,48145.232,0.243,10.932,89238.58,810156.935,0.53951,0.000003,0.000123,0,100,0,0,0,0,0.0222,4404.0644,-78.84,-78.85,-79.14
Maine,ME,Cumberland,2020,FALSE,4,430147.398,50.467,79.064,1121819.19,7154910.941,0.38344,0.000045,0.00007,0,97.29,2.71,0,0,0,0.6383,5440.4963,,,
Maine,ME,Cumberland,2021,FALSE,4,780308.484,30.41,110.443,2016356.09,13081833.859,0.38699,0.000015,0.000055,0,99.17,0.83,0,0,0,0.2753,7065.2598,81.4,-39.74,39.69
Maine,ME,Cumberland,2022,FALSE,4,1230573.694,650.86,322.41,2887296.85,19594578.122,0.4262,0.000225,0.000112,0,86.92,13.08,0,0,0,2.0187,3816.7975,57.7,2040.28,191.92
Maine,ME,Cumberland,2023,FALSE,4,1001006.93,140.847,159.088,2567579.92,16618723.405,0.38986,0.000055,0.000062,0,96.88,3.12,0,0,0,0.8853,6292.1586,-18.66,-78.36,-50.66
Maine,ME,Cumberland,2024,FALSE,4,1243497.791,113.987,149.933,3239305.86,20759571.474,0.38388,0.000035,0.000046,0,97.94,2.06,0,0,0,0.7603,8293.6898,24.22,-19.07,-5.75
Maine,ME,Cumberland,2025,FALSE,4,1480481.619,405.397,247.018,3733824.01,24357752.583,0.39651,0.000109,0.000066,0,93.77,6.23,0,0,0,1.6412,5993.4159,19.06,255.65,64.75
Maine,ME,Cumberland,2026,TRUE,4,846533.376,456.87,345.306,1937018.11,13360496.365,0.43703,0.000236,0.000178,0,81.89,18.11,0,0,0,1.3231,2451.5455,-42.82,12.7,39.79
Maine,ME,Franklin,2020,FALSE,3,277735.255,1.73,34.401,373593.6,4668678.569,0.74342,0.000005,0.000092,0,100,0,0,0,0,0.0503,8073.4646,,,
Maine,ME,Franklin,2021,FALSE,3,300773.754,1.756,37.049,390589.34,5057597.854,0.77005,0.000004,0.000095,0,100,0,0,0,0,0.0474,8118.2692,8.3,1.5,7.7
Maine,ME,Franklin,2022,FALSE,3,314284.169,4.271,45.578,407126.6,5249153.408,0.77196,0.00001,0.000112,0,100,0,0,0,0,0.0937,6895.5235,4.49,143.22,23.02
